,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Total_Accept,Living_With,Children,Family_Size
1933,3,0.30212780768516806,0.4747474747474748,0.014808362369337979,0.04225352112676056,0.07003891050583658,0.06382978723404255,0.13793103448275862,0.2608695652173913,0.3333333333333333,0.2727272727272727,0.1111111111111111,0.15384615384615385,0.3157894736842105,0,0,0,0,0,0,0,0.5384615384615384,0.03877005347593583,0,2,2,0.75
1935,0,0.3652543159457955,0.4040404040404041,0.006968641114982578,0.056338028169014086,0.058365758754863814,0.06382978723404255,0.1724137931034483,0.043478260869565216,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.40384615384615385,0.022058823529411766,0,2,2,0.75
1937,4,0.5900083534434751,0.6262626262626263,0.6184668989547039,0.2112676056338028,0.11673151750972763,0.425531914893617,0.0,0.0,0.5,1.0,0.2222222222222222,0.6153846153846154,0.3684210526315789,0,0,0,0,0,0,1,0.9038461538461539,0.5147058823529413,1,1,1,0.25
1938,3,0.35664562836458147,0.25252525252525254,0.006968641114982578,0.028169014084507043,0.01556420233463035,0.0,0.0,0.014492753623188406,0.16666666666666666,0.0,0.0,0.23076923076923078,0.21052631578947367,0,0,0,0,0,0,0,0.7115384615384616,0.006684491978609628,0,2,1,0.5
1939,2,0.2541767217375163,0.48484848484848486,0.0017421602787456446,0.028169014084507043,0.01556420233463035,0.2765957446808511,0.4482758620689655,0.057971014492753624,0.16666666666666666,0.09090909090909091,0.0,0.3076923076923077,0.15789473684210525,0,0,0,0,0,0,0,0.4423076923076923,0.022058823529411766,0,2,1,0.5
1941,2,0.28793855578243926,0.686868686868687,0.016550522648083623,0.014084507042253521,0.054474708171206226,0.06382978723404255,0.06896551724137931,0.057971014492753624,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.8846153846153847,0.025401069518716582,0,2,1,0.5
1942,2,0.2350682197883795,0.6464646464646465,0.01916376306620209,0.0,0.023346303501945526,0.1276595744680851,0.06896551724137931,0.08695652173913043,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.3653846153846154,0.02473262032085562,0,1,1,0.25
1944,3,0.35997540374976805,0.9494949494949496,0.059233449477351915,0.08450704225352113,0.14785992217898833,0.06382978723404255,0.20689655172413793,0.5942028985507246,0.3333333333333333,0.18181818181818182,0.2222222222222222,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.3846153846153846,0.10494652406417114,0,2,1,0.5
1948,2,0.3777960831631707,0.5454545454545455,0.0156794425087108,0.09859154929577466,0.13229571984435798,0.2127659574468085,0.06896551724137931,0.043478260869565216,0.5,0.2727272727272727,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.5384615384615384,0.04612299465240642,0,1,2,0.5
1949,2,0.4222665676628923,0.20202020202020204,0.06010452961672474,0.11267605633802817,0.10116731517509728,0.2553191489361702,0.24137931034482757,0.17391304347826086,0.3333333333333333,0.2727272727272727,0.0,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.8076923076923078,0.08622994652406418,0,2,1,0.5
1954,4,0.676350473361797,0.13131313131313133,0.29442508710801396,0.056338028169014086,0.3463035019455253,0.23404255319148937,0.27586206896551724,0.18840579710144928,0.16666666666666666,0.36363636363636365,0.2222222222222222,0.6923076923076923,0.15789473684210525,0,0,0,0,0,0,0,0.6153846153846153,0.30614973262032086,0,1,0,0.0
1956,2,0.3013736773714499,0.595959595959596,0.006968641114982578,0.0,0.027237354085603113,0.06382978723404255,0.034482758620689655,0.014492753623188406,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.3846153846153846,0.01002673796791444,0,2,1,0.5
1957,2,0.5046408019305737,0.5555555555555556,0.14982578397212543,0.5774647887323944,0.33463035019455256,0.9574468085106382,0.20689655172413793,0.391304347826087,0.8333333333333333,0.4545454545454546,0.3333333333333333,0.38461538461538464,0.3157894736842105,1,0,0,0,0,0,0,0.7692307692307693,0.24866310160427813,1,1,1,0.25
1959,4,0.6154747540374977,0.48484848484848486,0.05836236933797909,0.056338028169014086,0.1245136186770428,0.36170212765957444,0.06896551724137931,0.2318840579710145,0.5,0.18181818181818182,0.1111111111111111,0.3076923076923077,0.15789473684210525,0,0,0,0,0,0,0,0.8846153846153847,0.08890374331550803,0,1,2,0.5
1962,2,0.47402311119361434,0.19191919191919193,0.017421602787456445,0.0,0.054474708171206226,0.14893617021276595,0.10344827586206896,0.014492753623188406,0.5,0.18181818181818182,0.0,0.3076923076923077,0.10526315789473684,0,0,0,0,0,0,0,0.34615384615384615,0.02673796791443851,0,2,2,0.75
1963,2,0.4337409504362355,0.32323232323232326,0.04355400696864112,0.056338028169014086,0.17120622568093385,0.2127659574468085,0.3448275862068966,0.6231884057971014,0.5,0.2727272727272727,0.1111111111111111,0.23076923076923078,0.42105263157894735,0,0,0,0,0,0,1,0.8461538461538461,0.10427807486631019,1,1,2,0.5
1964,2,0.5264409689994431,0.27272727272727276,0.08885017421602788,0.014084507042253521,0.058365758754863814,0.0425531914893617,0.0,0.34782608695652173,0.16666666666666666,0.2727272727272727,0.0,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.576923076923077,0.09291443850267381,0,1,1,0.25
1971,2,0.41256729162799344,0.2828282828282829,0.02003484320557491,0.0,0.03501945525291829,0.0,0.0,0.17391304347826086,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.15789473684210525,1,0,0,0,0,0,0,0.25,0.026069518716577547,1,1,1,0.25
1972,2,0.36079914609244484,0.08080808080808081,0.17334494773519163,0.4647887323943662,0.23346303501945526,0.1702127659574468,0.10344827586206896,0.21739130434782608,0.8333333333333333,0.4545454545454546,0.2222222222222222,0.38461538461538464,0.3684210526315789,0,0,0,0,0,0,1,0.4807692307692307,0.20922459893048131,1,2,2,0.75
1973,2,0.43266196398737716,0.18181818181818182,0.2273519163763066,0.323943661971831,0.2840466926070039,0.0851063829787234,0.7931034482758621,0.7246376811594203,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.38461538461538464,0.3157894736842105,0,0,0,0,0,0,0,0.40384615384615385,0.286764705882353,0,2,1,0.5
1974,0,0.5938834230555041,0.7676767676767677,0.09668989547038327,0.22535211267605634,0.14396887159533073,0.14893617021276595,0.3103448275862069,0.2608695652173913,0.5,0.2727272727272727,0.1111111111111111,0.38461538461538464,0.10526315789473684,0,0,0,0,0,0,0,0.4807692307692307,0.1290106951871658,0,2,2,0.75
1977,4,0.402984035641359,0.020202020202020204,0.050522648083623695,0.0,0.07003891050583658,0.0425531914893617,0.0,0.14492753623188406,0.6666666666666666,0.2727272727272727,0.0,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.5384615384615384,0.05548128342245991,0,1,2,0.5
1978,2,0.38610311861889746,0.16161616161616163,0.025261324041811847,0.014084507042253521,0.06614785992217899,0.0,0.10344827586206896,0.18840579710144928,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,1,0.326923076923077,0.03877005347593583,1,2,1,0.5
1979,3,0.32349870057545954,0.5656565656565657,0.002613240418118467,0.028169014084507043,0.04669260700389105,0.0,0.034482758620689655,0.13043478260869565,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3684210526315789,1,0,0,0,0,0,1,0.23076923076923073,0.01470588235294118,2,1,1,0.25
1980,2,0.24443103768331176,0.9797979797979799,0.024390243902439025,0.47887323943661975,0.24124513618677043,0.23404255319148937,0.48275862068965514,0.6376811594202899,0.5,0.36363636363636365,0.0,0.3076923076923077,0.42105263157894735,0,0,0,0,0,0,0,0.23076923076923073,0.12566844919786097,0,2,1,0.5
1981,4,0.2553253202153333,0.15151515151515152,0.03484320557491289,0.04225352112676056,0.11673151750972763,0.2127659574468085,0.24137931034482757,0.15942028985507248,0.5,0.2727272727272727,0.0,0.23076923076923078,0.42105263157894735,0,0,0,0,0,0,1,0.42307692307692313,0.06417112299465241,1,1,1,0.25
1983,3,0.639780954148877,0.030303030303030304,0.05400696864111498,0.014084507042253521,0.17120622568093385,0.1276595744680851,0.1724137931034483,0.31884057971014496,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.3076923076923077,0.15789473684210525,0,0,0,0,0,0,0,0.6538461538461539,0.09024064171122996,0,2,1,0.5
1985,2,0.21454427325041775,0.04040404040404041,0.0078397212543554,0.0,0.023346303501945526,0.06382978723404255,0.034482758620689655,0.043478260869565216,0.16666666666666666,0.0,0.0,0.23076923076923078,0.21052631578947367,0,0,0,0,0,0,0,0.7500000000000001,0.011363636363636366,0,2,1,0.5
1986,2,0.6219950807499537,0.4545454545454546,0.15853658536585366,0.056338028169014086,0.12840466926070038,0.0,0.06896551724137931,0.6086956521739131,1.0,0.36363636363636365,0.1111111111111111,0.38461538461538464,0.3157894736842105,0,0,0,0,0,0,0,0.34615384615384615,0.17245989304812834,0,2,2,0.75
1988,2,0.23175004640801938,0.393939393939394,0.033101045296167246,0.2112676056338028,0.21011673151750973,0.06382978723404255,0.27586206896551724,0.42028985507246375,0.5,0.2727272727272727,0.0,0.3076923076923077,0.3684210526315789,0,0,0,0,0,0,0,0.1923076923076923,0.0949197860962567,0,2,1,0.5
1989,2,0.633631891590867,0.38383838383838387,0.1986062717770035,0.26760563380281693,0.5058365758754864,0.0851063829787234,0.3793103448275862,0.7391304347826088,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.6153846153846154,0.05263157894736842,0,0,0,0,0,0,0,0.7692307692307693,0.2927807486631016,0,2,1,0.5
1991,3,0.4210251531464638,0.8989898989898991,0.0740418118466899,0.2112676056338028,0.10505836575875487,0.2765957446808511,0.4482758620689655,0.30434782608695654,0.3333333333333333,0.2727272727272727,0.1111111111111111,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.4807692307692307,0.1129679144385027,0,2,1,0.5
1994,2,0.11799238908483389,0.8686868686868687,0.005226480836236934,0.028169014084507043,0.03501945525291829,0.0425531914893617,0.034482758620689655,0.07246376811594203,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.6923076923076924,0.013368983957219253,0,2,2,0.75
1998,4,0.33810562465193994,0.38383838383838387,0.20818815331010454,0.04225352112676056,0.5486381322957199,0.0,0.24137931034482757,0.3333333333333333,0.6666666666666666,0.6363636363636364,0.1111111111111111,0.46153846153846156,0.3684210526315789,1,0,0,0,0,0,0,0.4423076923076923,0.27272727272727276,1,2,1,0.5
2000,2,0.24020790792648977,0.6666666666666667,0.006097560975609756,0.028169014084507043,0.0311284046692607,0.06382978723404255,0.06896551724137931,0.043478260869565216,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.5000000000000001,0.013368983957219253,0,1,1,0.25
2001,4,0.2890987562650827,0.36363636363636365,0.003484320557491289,0.028169014084507043,0.019455252918287938,0.0425531914893617,0.0,0.0,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.2631578947368421,0,0,0,0,0,0,0,0.5576923076923078,0.005347593582887702,0,1,1,0.25
2002,2,0.22597224800445526,0.29292929292929293,0.013937282229965157,0.23943661971830987,0.07392996108949416,0.425531914893617,0.7241379310344828,0.31884057971014496,0.5,0.2727272727272727,0.2222222222222222,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,1,0.5000000000000001,0.0735294117647059,1,2,1,0.5
2003,2,0.3454728977167255,0.29292929292929293,0.008710801393728223,0.04225352112676056,0.011673151750972763,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.23076923076923078,0.10526315789473684,0,0,0,0,0,0,0,0.576923076923077,0.00735294117647059,0,1,0,0.0
2004,3,0.49796964915537417,0.06060606060606061,0.059233449477351915,0.0,0.0622568093385214,0.0,0.0,0.11594202898550725,0.5,0.18181818181818182,0.0,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.46153846153846156,0.058155080213903754,0,1,2,0.5
2005,2,0.31169946166697615,0.9797979797979799,0.03048780487804878,0.0,0.05058365758754864,0.0425531914893617,0.0,0.028985507246376812,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.3653846153846154,0.03141711229946525,0,2,1,0.5
2008,4,0.7576457211806202,0.7373737373737375,0.15853658536585366,0.028169014084507043,0.19066147859922178,0.36170212765957444,0.4482758620689655,0.2898550724637681,0.16666666666666666,0.2727272727272727,0.1111111111111111,0.5384615384615385,0.05263157894736842,0,0,0,0,0,0,0,0.7115384615384616,0.1858288770053476,0,1,1,0.25
2009,4,0.722944124744756,0.9090909090909092,0.4886759581881533,0.1971830985915493,0.4396887159533074,0.2127659574468085,0.48275862068965514,0.5072463768115942,0.5,0.7272727272727273,0.2222222222222222,0.7692307692307693,0.21052631578947367,0,0,0,0,0,0,0,0.576923076923077,0.4959893048128343,0,2,1,0.5
2011,2,0.4135418600334139,0.010101010101010102,0.08188153310104529,0.014084507042253521,0.12840466926070038,0.2765957446808511,0.41379310344827586,0.17391304347826086,0.5,0.36363636363636365,0.0,0.3076923076923077,0.3684210526315789,0,0,0,0,0,0,0,0.1923076923076923,0.10695187165775404,0,1,1,0.25
2015,0,0.3919389270465938,0.4646464646464647,0.009581881533101045,0.014084507042253521,0.007782101167315175,0.0425531914893617,0.034482758620689655,0.08695652173913043,0.16666666666666666,0.0,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.40384615384615385,0.01203208556149733,0,2,2,0.75
2016,2,0.38620753666233537,0.14141414141414144,0.002613240418118467,0.04225352112676056,0.054474708171206226,0.3191489361702128,0.7241379310344828,0.14492753623188406,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.15384615384615385,0.42105263157894735,0,0,0,0,0,0,1,0.25,0.04077540106951872,1,2,0,0.25
2017,2,0.28356459996287364,0.8989898989898991,0.010452961672473868,0.014084507042253521,0.0622568093385214,0.0851063829787234,0.034482758620689655,0.043478260869565216,0.5,0.18181818181818182,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.5576923076923078,0.021390374331550804,0,2,2,0.75
2018,2,0.2176652125487285,0.31313131313131315,0.014808362369337979,0.0,0.007782101167315175,0.0,0.0,0.028985507246376812,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,1,0,0.8653846153846153,0.010695187165775402,0,1,2,0.5
2019,2,0.3104580471505477,0.7575757575757577,0.006968641114982578,0.0,0.019455252918287938,0.0,0.10344827586206896,0.08695652173913043,0.16666666666666666,0.0,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.46153846153846156,0.011363636363636366,0,2,3,1.0
2020,2,0.2910362910710972,0.42424242424242425,0.01916376306620209,0.056338028169014086,0.06614785992217899,0.2553191489361702,0.3448275862068966,0.18840579710144928,0.5,0.18181818181818182,0.0,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,0,0.34615384615384615,0.04879679144385028,0,2,1,0.5
2021,3,0.46771162056803434,0.5353535353535354,0.012195121951219513,0.14084507042253522,0.11284046692607004,0.0851063829787234,0.24137931034482757,0.21739130434782608,0.16666666666666666,0.18181818181818182,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.2692307692307693,0.04946524064171124,0,2,1,0.5
2023,3,0.8530374048635606,0.23232323232323235,0.7142857142857143,0.8028169014084507,0.9416342412451362,0.9574468085106382,0.0,0.15942028985507248,0.3333333333333333,0.7272727272727273,0.3333333333333333,0.46153846153846156,0.15789473684210525,0,0,0,0,0,0,0,0.8461538461538461,0.7820855614973264,0,2,1,0.5
2025,3,0.33950946723593844,0.494949494949495,0.01132404181184669,0.04225352112676056,0.06614785992217899,0.14893617021276595,0.10344827586206896,0.043478260869565216,0.3333333333333333,0.18181818181818182,0.0,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.326923076923077,0.02740641711229947,0,2,1,0.5
2026,2,0.30362446630777806,0.06060606060606061,0.0078397212543554,0.014084507042253521,0.011673151750972763,0.0,0.13793103448275862,0.11594202898550725,0.16666666666666666,0.0,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.5961538461538461,0.013368983957219253,0,2,2,0.75
2027,2,0.2293716354186004,0.29292929292929293,0.016550522648083623,0.04225352112676056,0.023346303501945526,0.0851063829787234,0.06896551724137931,0.17391304347826086,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.15789473684210525,0,0,0,0,0,0,0,0.826923076923077,0.02740641711229947,0,1,0,0.0
2029,0,0.04638481529608317,0.98989898989899,0.004355400696864111,0.23943661971830987,0.06614785992217899,0.2765957446808511,0.48275862068965514,0.4927536231884058,0.6666666666666666,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.42105263157894735,0,0,0,0,0,0,0,0.21153846153846156,0.06350267379679145,0,2,1,0.5
2030,4,0.7496635418600335,0.8080808080808082,0.5383275261324042,0.619718309859155,0.8365758754863813,0.0,0.5862068965517241,0.5217391304347826,0.3333333333333333,1.0,0.8888888888888888,0.3076923076923077,0.2631578947368421,1,0,0,0,0,0,1,0.9423076923076924,0.6183155080213905,2,1,1,0.25
2032,2,0.16413356227956194,0.7070707070707072,0.013066202090592335,0.014084507042253521,0.08949416342412451,0.0,0.1724137931034483,0.014492753623188406,0.5,0.2727272727272727,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.3846153846153846,0.02673796791443851,0,2,1,0.5
2035,2,0.6659898830517914,0.27272727272727276,0.18118466898954705,0.23943661971830987,0.29571984435797666,0.7659574468085106,0.5862068965517241,0.5507246376811594,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.5384615384615385,0.05263157894736842,0,0,0,0,0,0,0,0.8846153846153847,0.25868983957219255,0,2,1,0.5
2038,2,0.4081353257842957,0.9797979797979799,0.009581881533101045,0.0,0.14007782101167315,0.3191489361702128,0.1724137931034483,0.17391304347826086,0.16666666666666666,0.18181818181818182,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.23076923076923073,0.04946524064171124,0,2,1,0.5
2042,2,0.29593233710785233,0.19191919191919193,0.005226480836236934,0.08450704225352113,0.058365758754863814,0.2127659574468085,0.1724137931034483,0.028985507246376812,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.28846153846153844,0.026069518716577547,0,2,1,0.5
2043,3,0.4821213105624654,0.8080808080808082,0.032229965156794424,0.0,0.027237354085603113,0.06382978723404255,0.0,0.043478260869565216,0.16666666666666666,0.18181818181818182,0.0,0.23076923076923078,0.21052631578947367,0,0,0,0,0,0,0,0.326923076923077,0.030080213903743318,0,2,1,0.5
2045,2,0.45848802673101924,0.797979797979798,0.039198606271777,0.09859154929577466,0.3852140077821012,0.0851063829787234,0.8620689655172413,0.6231884057971014,0.5,0.36363636363636365,0.1111111111111111,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,0,0.5000000000000001,0.14572192513368984,0,1,1,0.25
2046,2,0.5760627436421014,0.5050505050505051,0.11236933797909408,0.0,0.08171206225680934,0.0,0.034482758620689655,0.10144927536231885,0.16666666666666666,0.2727272727272727,0.1111111111111111,0.3076923076923077,0.15789473684210525,0,0,0,0,0,0,0,0.7115384615384616,0.10227272727272729,0,2,1,0.5
2050,2,0.3407392797475405,0.2828282828282829,0.01916376306620209,0.028169014084507043,0.04669260700389105,0.0,0.06896551724137931,0.07246376811594203,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.15789473684210525,0,0,0,0,0,0,0,0.8653846153846153,0.025401069518716582,0,2,2,0.75
2053,3,0.3877970113235569,0.4646464646464647,0.04442508710801394,0.0,0.0622568093385214,0.0,0.0,0.057971014492753624,0.3333333333333333,0.2727272727272727,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.7884615384615384,0.04411764705882353,0,1,2,0.5
2054,2,0.5254780025988491,0.9797979797979799,0.02177700348432056,0.0,0.042801556420233464,0.06382978723404255,0.0,0.21739130434782608,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.15789473684210525,0,0,0,0,0,0,0,0.826923076923077,0.03275401069518717,0,2,2,0.75
2055,2,0.2317616484128458,0.5151515151515152,0.024390243902439025,0.08450704225352113,0.10505836575875487,0.2553191489361702,0.5862068965517241,0.5652173913043478,0.16666666666666666,0.2727272727272727,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.5961538461538461,0.08288770053475937,0,1,0,0.0
2060,2,0.4044342862446632,0.7474747474747475,0.03397212543554007,0.0,0.2178988326848249,0.425531914893617,0.27586206896551724,0.2028985507246377,0.5,0.2727272727272727,0.1111111111111111,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.5192307692307693,0.08823529411764706,0,2,1,0.5
2063,2,0.453081492481901,0.9393939393939394,0.025261324041811847,0.014084507042253521,0.042801556420233464,0.0,0.0,0.0,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.15789473684210525,0,0,0,0,0,0,0,0.34615384615384615,0.02406417112299466,0,2,2,0.75
2066,2,0.4488815667347319,0.4040404040404041,0.03484320557491289,0.2112676056338028,0.058365758754863814,0.36170212765957444,0.20689655172413793,0.10144927536231885,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.15789473684210525,0,0,0,0,0,0,0,0.923076923076923,0.06350267379679145,0,2,0,0.25
2068,2,0.3278610543901987,0.9696969696969697,0.016550522648083623,0.014084507042253521,0.07782101167315175,0.3404255319148936,0.48275862068965514,0.4057971014492754,0.3333333333333333,0.2727272727272727,0.0,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.23076923076923073,0.06216577540106953,0,2,1,0.5
2069,2,0.35789864488583634,0.8181818181818182,0.013937282229965157,0.04225352112676056,0.058365758754863814,0.0425531914893617,0.034482758620689655,0.15942028985507248,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.326923076923077,0.028743315508021394,0,2,1,0.5
2070,2,0.5927348245776871,0.6363636363636365,0.32752613240418116,0.056338028169014086,0.36575875486381326,0.2553191489361702,0.3103448275862069,0.34782608695652173,0.5,0.5454545454545454,0.2222222222222222,0.6153846153846154,0.21052631578947367,0,0,0,0,0,0,0,0.9038461538461539,0.3435828877005348,0,2,1,0.5
2072,2,0.25281928717282354,0.5151515151515152,0.013066202090592335,0.0,0.042801556420233464,0.0,0.06896551724137931,0.13043478260869565,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.5192307692307693,0.021390374331550804,0,2,1,0.5
2076,3,0.2829380917022462,0.42424242424242425,0.012195121951219513,0.0,0.01556420233463035,0.0,0.0,0.11594202898550725,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.2631578947368421,0,0,0,0,0,0,0,0.3653846153846154,0.014037433155080218,0,2,1,0.5
2077,1,0.21604093187302775,0.7777777777777778,0.002613240418118467,0.04225352112676056,0.0933852140077821,0.7234042553191489,0.24137931034482757,0.4492753623188406,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.21052631578947367,0,0,0,0,0,0,0,0.6923076923076924,0.06483957219251338,0,1,0,0.0
2080,2,0.2819403192871729,0.4040404040404041,0.006968641114982578,0.36619718309859156,0.17898832684824903,0.8085106382978723,0.3103448275862069,0.7101449275362319,0.3333333333333333,0.2727272727272727,0.0,0.3076923076923077,0.3684210526315789,0,0,0,0,0,0,0,0.4423076923076923,0.11430481283422463,0,2,1,0.5
2088,2,0.3170363838871358,0.16161616161616163,0.013937282229965157,0.15492957746478875,0.058365758754863814,0.0425531914893617,0.0,0.17391304347826086,0.3333333333333333,0.09090909090909091,0.1111111111111111,0.3076923076923077,0.10526315789473684,0,0,0,0,0,0,0,0.3076923076923077,0.034090909090909095,0,1,1,0.25
2089,3,0.35510256172266574,0.393939393939394,0.0078397212543554,0.014084507042253521,0.019455252918287938,0.0425531914893617,0.034482758620689655,0.057971014492753624,0.16666666666666666,0.0,0.0,0.23076923076923078,0.15789473684210525,0,0,0,0,0,0,0,0.4807692307692307,0.011363636363636366,0,2,1,0.5
2091,1,0.21913866716168562,0.494949494949495,0.0,0.014084507042253521,0.01556420233463035,0.3191489361702128,0.034482758620689655,0.07246376811594203,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3157894736842105,0,0,0,0,0,0,0,0.5192307692307693,0.014037433155080218,0,2,0,0.25
2092,2,0.7868479673287546,0.31313131313131315,0.10540069686411149,0.3380281690140845,0.48249027237354086,0.5106382978723404,0.5172413793103449,0.6086956521739131,0.16666666666666666,0.36363636363636365,0.1111111111111111,0.5384615384615385,0.05263157894736842,0,0,0,0,0,0,0,0.3846153846153846,0.23061497326203212,0,2,1,0.5
2095,4,0.5243758121403379,0.9090909090909092,0.02264808362369338,0.014084507042253521,0.038910505836575876,0.0425531914893617,0.0,0.014492753623188406,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.21052631578947367,0,0,0,0,0,0,0,0.8846153846153847,0.023395721925133693,0,2,2,0.75
2097,2,0.5888017449415259,0.25252525252525254,0.15505226480836237,0.056338028169014086,0.10116731517509728,0.1702127659574468,0.13793103448275862,0.6376811594202899,0.8333333333333333,0.36363636363636365,0.1111111111111111,0.38461538461538464,0.2631578947368421,0,0,0,0,0,0,0,0.7692307692307693,0.1731283422459893,0,1,2,0.5
2100,3,0.5766428438834231,0.4040404040404041,0.025261324041811847,0.0,0.0311284046692607,0.0425531914893617,0.0,0.08695652173913043,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.15789473684210525,0,0,0,0,0,0,0,0.3846153846153846,0.02673796791443851,0,2,2,0.75
2102,0,0.13103304250974573,0.010101010101010102,0.01132404181184669,0.04225352112676056,0.0311284046692607,0.14893617021276595,0.13793103448275862,0.2318840579710145,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.42105263157894735,0,0,0,0,0,0,1,0.23076923076923073,0.030748663101604283,1,2,1,0.5
2103,4,0.8658112121774645,0.8989898989898991,0.813588850174216,0.3380281690140845,0.8949416342412452,0.3404255319148936,0.8275862068965517,0.5217391304347826,0.3333333333333333,0.7272727272727273,0.4444444444444444,0.46153846153846156,0.10526315789473684,0,1,1,0,0,0,0,0.42307692307692313,0.8415775401069521,2,2,1,0.5
2104,1,0.12397902357527385,0.4040404040404041,0.0017421602787456446,0.09859154929577466,0.042801556420233464,0.3404255319148936,0.41379310344827586,0.391304347826087,0.16666666666666666,0.18181818181818182,0.0,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,0,0.46153846153846156,0.046791443850267386,0,2,0,0.25
2105,1,0.1963407276777428,0.05050505050505051,0.003484320557491289,0.16901408450704225,0.019455252918287938,0.06382978723404255,0.5517241379310345,0.2463768115942029,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.1923076923076923,0.03475935828877006,0,2,1,0.5
